MINISTERIO DE DEFENSA NACIONAL;;;;;;;
POLICÍA NACIONAL;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
DIRECCIÓN DE INVESTIGACIÓN CRIMINAL E INTERPOL;;;;;;;
GRUPO DE INFORMACIÓN DE CRIMINALIDAD;;;;;;;
HURTO A PERSONAS ;;;;;;;
PERÍODO DEL 01 DE ENERO AL 28 DE FEBRERO DE AÑO 2022;;;;;;;
ARMAS MEDIO;DEPARTAMENTO ;MUNICIPIO;FECHA  HECHO ;GENERO;*AGRUPA EDAD PERSONA;CODIGO_DANE;CANTIDAD 
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;05/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;06/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;08/01/2022;FEMENINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;08/01/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;09/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;12/01/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;13/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;14/01/2022;FEMENINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;14/01/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;15/01/2022;MASCULINO;ADULTOS;05360000;3
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;16/01/2022;FEMENINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;17/01/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;19/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;20/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;21/01/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;22/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;25/01/2022;MASCULINO;ADULTOS;05360000;3
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;26/01/2022;FEMENINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;27/01/2022;FEMENINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;27/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;28/01/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;29/01/2022;FEMENINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;01/02/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;02/02/2022;MASCULINO;ADULTOS;05360000;4
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;04/02/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;05/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;12/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;14/02/2022;FEMENINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;14/02/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;15/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;16/02/2022;FEMENINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;16/02/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;17/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;19/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;21/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;23/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;24/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;25/02/2022;FEMENINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;25/02/2022;MASCULINO;ADULTOS;05360000;2
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;27/02/2022;MASCULINO;ADULTOS;05360000;1
ARMA DE FUEGO;ANTIOQUIA;ITAGUI;28/02/2022;MASCULINO;ADULTOS;05360000;3
ARMA DE FUEGO;ANTIOQUIA;LA CEJA;22/01/2022;MASCULINO;ADULTOS;05376000;1
ARMA DE FUEGO;ANTIOQUIA;LA CEJA;30/01/2022;MASCULINO;ADULTOS;05376000;1
ARMA DE FUEGO;ANTIOQUIA;LA CEJA;12/02/2022;MASCULINO;ADULTOS;05376000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;05/01/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;09/01/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;10/01/2022;FEMENINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;14/01/2022;FEMENINO;ADULTOS;05380000;2
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;16/01/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;17/01/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;18/01/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;21/01/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;27/01/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;29/01/2022;MASCULINO;ADULTOS;05380000;2
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;01/02/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;07/02/2022;MASCULINO;ADULTOS;05380000;2
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;09/02/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;15/02/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;18/02/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA ESTRELLA;23/02/2022;MASCULINO;ADULTOS;05380000;1
ARMA DE FUEGO;ANTIOQUIA;LA PINTADA;07/01/2022;MASCULINO;ADULTOS;05390000;2
ARMA DE FUEGO;ANTIOQUIA;LA PINTADA;08/01/2022;MASCULINO;ADULTOS;05390000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;06/01/2022;FEMENINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;08/01/2022;FEMENINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;09/01/2022;MASCULINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;10/01/2022;MASCULINO;ADULTOS;05440000;2
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;13/01/2022;MASCULINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;14/01/2022;MASCULINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;22/01/2022;MASCULINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;03/02/2022;FEMENINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;05/02/2022;MASCULINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;10/02/2022;FEMENINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;13/02/2022;MASCULINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;16/02/2022;MASCULINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MARINILLA;25/02/2022;MASCULINO;ADULTOS;05440000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);01/01/2022;FEMENINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);01/01/2022;MASCULINO;ADULTOS;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);02/01/2022;FEMENINO;ADULTOS;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);02/01/2022;MASCULINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);03/01/2022;FEMENINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);03/01/2022;MASCULINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);04/01/2022;FEMENINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);04/01/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);05/01/2022;FEMENINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);05/01/2022;MASCULINO;ADOLESCENTES;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);05/01/2022;MASCULINO;ADULTOS;05001000;14
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);06/01/2022;FEMENINO;ADULTOS;05001000;6
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);06/01/2022;MASCULINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);07/01/2022;FEMENINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);07/01/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);07/01/2022;MASCULINO;ADULTOS;05001000;18
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);08/01/2022;FEMENINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);08/01/2022;FEMENINO;ADULTOS;05001000;6
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);08/01/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);09/01/2022;FEMENINO;ADULTOS;05001000;3
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);09/01/2022;FEMENINO;MENORES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);09/01/2022;MASCULINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);10/01/2022;FEMENINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);10/01/2022;MASCULINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);11/01/2022;FEMENINO;ADULTOS;05001000;5
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);11/01/2022;MASCULINO;ADULTOS;05001000;14
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);12/01/2022;FEMENINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);12/01/2022;FEMENINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);12/01/2022;MASCULINO;ADULTOS;05001000;14
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);13/01/2022;FEMENINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);13/01/2022;FEMENINO;MENORES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);13/01/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);14/01/2022;FEMENINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);14/01/2022;MASCULINO;ADULTOS;05001000;19
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);15/01/2022;FEMENINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);15/01/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);15/01/2022;MASCULINO;ADULTOS;05001000;14
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);16/01/2022;FEMENINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);16/01/2022;MASCULINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);17/01/2022;FEMENINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);17/01/2022;MASCULINO;ADULTOS;05001000;19
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);18/01/2022;FEMENINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);18/01/2022;MASCULINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);19/01/2022;FEMENINO;ADULTOS;05001000;12
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);19/01/2022;MASCULINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);20/01/2022;FEMENINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);20/01/2022;MASCULINO;ADULTOS;05001000;15
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);21/01/2022;FEMENINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);21/01/2022;FEMENINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);21/01/2022;FEMENINO;MENORES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);21/01/2022;MASCULINO;ADULTOS;05001000;13
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);22/01/2022;FEMENINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);22/01/2022;MASCULINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);23/01/2022;FEMENINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);23/01/2022;MASCULINO;ADULTOS;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);24/01/2022;FEMENINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);24/01/2022;MASCULINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);25/01/2022;FEMENINO;ADULTOS;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);25/01/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);26/01/2022;FEMENINO;ADULTOS;05001000;5
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);26/01/2022;MASCULINO;ADULTOS;05001000;18
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);27/01/2022;FEMENINO;ADULTOS;05001000;3
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);27/01/2022;MASCULINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);28/01/2022;FEMENINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);28/01/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);29/01/2022;FEMENINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);29/01/2022;MASCULINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);30/01/2022;FEMENINO;ADULTOS;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);30/01/2022;MASCULINO;ADULTOS;05001000;12
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);31/01/2022;FEMENINO;ADULTOS;05001000;5
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);31/01/2022;MASCULINO;ADULTOS;05001000;16
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);01/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);01/02/2022;MASCULINO;ADOLESCENTES;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);01/02/2022;MASCULINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);02/02/2022;FEMENINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);02/02/2022;MASCULINO;ADULTOS;05001000;17
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);03/02/2022;FEMENINO;ADULTOS;05001000;6
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);03/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);03/02/2022;MASCULINO;ADULTOS;05001000;15
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);04/02/2022;FEMENINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);04/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);04/02/2022;MASCULINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);05/02/2022;FEMENINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);05/02/2022;FEMENINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);05/02/2022;MASCULINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);06/02/2022;MASCULINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);07/02/2022;FEMENINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);07/02/2022;MASCULINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);08/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);08/02/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);09/02/2022;FEMENINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);09/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);09/02/2022;MASCULINO;ADULTOS;05001000;16
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);10/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);10/02/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);11/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);11/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);11/02/2022;MASCULINO;ADULTOS;05001000;14
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);12/02/2022;FEMENINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);12/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);12/02/2022;MASCULINO;ADULTOS;05001000;13
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);13/02/2022;FEMENINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);13/02/2022;MASCULINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);14/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);14/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);14/02/2022;MASCULINO;ADULTOS;05001000;6
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);15/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);15/02/2022;MASCULINO;ADULTOS;05001000;12
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);16/02/2022;FEMENINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);16/02/2022;MASCULINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);17/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);17/02/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);17/02/2022;MASCULINO;MENORES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);18/02/2022;FEMENINO;ADULTOS;05001000;5
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);18/02/2022;MASCULINO;ADULTOS;05001000;12
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);19/02/2022;FEMENINO;ADULTOS;05001000;6
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);19/02/2022;MASCULINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);20/02/2022;FEMENINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);20/02/2022;FEMENINO;ADULTOS;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);20/02/2022;MASCULINO;ADULTOS;05001000;10
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);21/02/2022;FEMENINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);21/02/2022;MASCULINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);22/02/2022;FEMENINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);22/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);22/02/2022;MASCULINO;ADULTOS;05001000;8
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);23/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);23/02/2022;MASCULINO;ADULTOS;05001000;21
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);24/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);24/02/2022;MASCULINO;ADULTOS;05001000;11
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);25/02/2022;FEMENINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);25/02/2022;FEMENINO;ADULTOS;05001000;4
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);25/02/2022;MASCULINO;ADULTOS;05001000;18
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);25/02/2022;MASCULINO;MENORES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);26/02/2022;FEMENINO;ADULTOS;05001000;3
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);26/02/2022;MASCULINO;ADULTOS;05001000;9
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);27/02/2022;FEMENINO;ADULTOS;05001000;13
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);27/02/2022;MASCULINO;ADULTOS;05001000;15
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);28/02/2022;FEMENINO;ADULTOS;05001000;2
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);28/02/2022;MASCULINO;ADOLESCENTES;05001000;1
ARMA DE FUEGO;ANTIOQUIA;MEDELLÍN (CT);28/02/2022;MASCULINO;ADULTOS;05001000;7
ARMA DE FUEGO;ANTIOQUIA;MONTEBELLO;07/01/2022;MASCULINO;ADULTOS;05467000;1
ARMA DE FUEGO;ANTIOQUIA;MUTATÁ;25/01/2022;MASCULINO;ADULTOS;05480000;1
ARMA DE FUEGO;ANTIOQUIA;NECHÍ;05/02/2022;FEMENINO;ADULTOS;05495000;1
ARMA DE FUEGO;ANTIOQUIA;NECOCLÍ;02/02/2022;MASCULINO;ADULTOS;05490000;1
ARMA DE FUEGO;ANTIOQUIA;OLAYA;20/02/2022;MASCULINO;ADULTOS;05501000;1
ARMA DE FUEGO;ANTIOQUIA;PUERTO BERRÍO;02/01/2022;MASCULINO;ADULTOS;05579000;1
ARMA DE FUEGO;ANTIOQUIA;PUERTO BERRÍO;23/01/2022;MASCULINO;ADULTOS;05579000;1
ARMA DE FUEGO;ANTIOQUIA;PUERTO BERRÍO;12/02/2022;MASCULINO;ADULTOS;05579000;1
ARMA DE FUEGO;ANTIOQUIA;RETIRO;28/01/2022;MASCULINO;ADULTOS;05607000;1
ARMA DE FUEGO;ANTIOQUIA;RETIRO;18/02/2022;MASCULINO;ADULTOS;05607000;1
ARMA DE FUEGO;ANTIOQUIA;RIONEGRO;02/01/2022;MASCULINO;ADULTOS;05615000;1
ARMA DE FUEGO;ANTIOQUIA;RIONEGRO;10/01/2022;MASCULINO;ADULTOS;05615000;2
ARMA DE FUEGO;ANTIOQUIA;RIONEGRO;13/01/2022;MASCULINO;ADULTOS;05615000;1
ARMA DE FUEGO;ANTIOQUIA;RIONEGRO;17/01/2022;MASCULINO;ADULTOS;05615000;1
